"num_aep","edificios","municipio","regi_n","direcci_n_f_sica","latitud","longitud","location"
"8286","ESCUELA COSTA AZUL","GUAYAMA","GUAYAMA","Urb. Costa Azul, Guayama, PR 00784","17.975890314","-66.0987030989","(17.97589, -66.098703)"
"8387","ESCUELA COMUNIDAD LA CEIBA","JUNCOS","HUMACAO","Bo. Ceiba Norte, Carretera 31 Interior, Juncos, PR","18.2253046165","-65.9035387362","(18.225305, -65.903539)"
"8978","ESCUELA MADRÍGAL ","PONCE","PONCE","Urb. El Madrigal  Calle 7, PO Box 8643, Ponce, PR 00732-8642","18.0366566284","-66.6387624687","(18.036657, -66.638762)"
"8371","ESCUELA PASTILLO","JUANA DÍAZ","PONCE","Carr. 1 Km. 113.8 Bo. Pastillo Singapur, Juana Díaz, PR 00795","17.9942000003","-66.491939998","(17.9942, -66.49194)"
"8224","ESCUELA LAS NEREIDAS","COMERÍO","BAYAMÓN","Barriada Manuel Espina Carr. 156 Frente cementerio viejo, Comerío, P.R.","18.2259962715","-66.2174098958","(18.225996, -66.21741)"
"3341","VEHÍCULOS HURTADOS Y DIV. DE TRÁNSITO","HUMACAO","HUMACAO","CALLE TOMAS BOILE #50, AL LADO DE LA UPR DE HUMACAO, P.R.","18.1478181756","-65.8411328393","(18.147818, -65.841133)"
"2220","CENTRO GUBERNAMENTAL","COMERÍO","BAYAMÓN","CALLE MUÑUZ RIVERA, ESQ. JERONIMO RIVERA, COMERÍO, P.R.","18.2184300004","-66.2253200004","(18.21843, -66.22532)"
"3030","COMANDANCIA DE LA POLICÍA","AGUADILLA","AGUADILLA","AVENIDA VICTORIA, AGUADILLA, P.R.","18.4144489449","-67.1532321842","(18.414449, -67.153232)"
"8939","ESCUELA VALLE TOLIMA","CAGUAS","CAGUAS","C. 18 Milagros Carrillo, Blq. Q.  Urb. Valle Tolima, Caguas, P.R.  00726","18.2401056914","-66.0471615262","(18.240106, -66.047162)"
"2470","CENTRO GUBERNAMENTAL","MAUNABO","GUAYAMA","AVE. KENNEDY, MAUNABO, P.R.","18.0057000006","-65.9009099998","(18.0057, -65.90091)"
"8176","ESCUELA LA PLATA","CAYEY","CAGUAS","Calle Jadé Núm. 11 Carr. 734, Bo. La Plata, Cayey,  P.R.  00737-2617","18.1330666675","-66.1457766657","(18.133067, -66.145777)"
"8541","ESCUELA URBANA DE PATILLAS","PATILLAS","GUAYAMA","Salida hacia San Lorenzo, Patillas, PR 00723","18.0074827214","-66.0164693578","(18.007483, -66.016469)"
"2563","CENTRO CAMBIO DE LA LOTERÍA","PONCE","PONCE","FRENTE PLAZA LAS DELICIAS, PONCE CENTRO, PONCE, P.R.","18.0116847773","-66.6145303344","(18.011685, -66.61453)"
"8520","ESCUELA ELEM. NARANJITO","NARANJITO","BAYAMÓN","Carr. 164 Km. 4.8 La Marina Naranjito, P.R.","18.2982925192","-66.2402299766","(18.298293, -66.24023)"
"8154","ESCUELA JARDINES DE COUNTRY CLUB","CAROLINA","CAROLINA","Calle 116 Final, Urb. Jdnes. Country Club, Carolina, P.R.","18.4227940714","-65.9751010099","(18.422794, -65.975101)"
"8945","ESCUELA SABANA ABAJO","CAROLINA","CAROLINA","Ave. Monserrate Oeste Final, Res. Sabana Abajo, Carolina, P.R.","18.4072196815","-65.9861039847","(18.40722, -65.986104)"
"2350","CENTRO GUBERNAMENTAL","ISABELA","AGUADILLA","AVE. JUAN HERNÁNDEZ ORTIZ, ISABELA, P.R.","18.4986000009","-67.0232699981","(18.4986, -67.02327)"
"8432","ESCUELA CAMPO RICO","CANÓVANAS","CAROLINA","Carr. 185 Km. 5.6, Bo. Campo Rico, Canóvanas, P.R.","18.3359780734","-65.8893297741","(18.335978, -65.88933)"
"2030","CENTRO GUBERNAMENTAL MIGUEL GARCÍA MÉNDEZ","AGUADILLA","ADMINISTRADOR","CALLE LUIS MUÑOZ RIVERA, ESQUINA BETANCES CERCA DEL PARQUE EL PARTERRE Y LA GUARDIA MUNICIPAL, CENTRO DEL PUEBLO, AGUADILLA, P.R.","18.4327099992","-67.1548800023","(18.43271, -67.15488)"
"8631","ESCUELA RÍO PIEDRAS HEIGHTS","SAN JUAN","CAROLINA","Calle Peñasco, Urb. Paradise Hills, Río Piedras, P.R.","18.3767692267","-66.0626543106","(18.376769, -66.062654)"
"8216","ESCUELA BARRIO CUYÓN","COAMO","GUAYAMA","Carr. 704 Km. 2.2, Barrio Cuyón, PO Box 1924, Coamo, PR 00769","18.0800091568","-66.3027249229","(18.080009, -66.302725)"
"8878","ESCUELA SAN AGUSTÍN","SAN JUAN","CAROLINA","Calle 6 Ext. San Agustín, Río Piedras, P.R.","18.3935166207","-66.0371792919","(18.393517, -66.037179)"
"8204","ESCUELA CERTENEJAS","CIDRA","CAGUAS","Carr. 172  Km 8.1, Sector Certenejas I, Frente Urb. Sabanera, Cidra,  P.R.  00737","18.1967030671","-66.118964072","(18.196703, -66.118964)"
"8921","ESCUELA ALTURAS DE FLAMBOYÁN","BAYAMÓN","BAYAMÓN","Ave. Teniente Martínez, Alt. De Flamboyan, Bayamón, P.R.","18.3867146128","-66.1498533656","(18.386715, -66.149853)"
"8742","ESCUELA SUP. URB. VILLALBA","VILLALBA","PONCE","Carr. 149 Km. 57.3, Villalba, P. R. 00766","18.1262250847","-66.4994920984","(18.126225, -66.499492)"
"8688","ESCUELA BO. CAMPANILLAS","TOA BAJA","BAYAMÓN","Calle Palma #2 Final Bo. Campanillas, Toa Baja, P.R.","18.4233377727","-66.2342741464","(18.423338, -66.234274)"
"8037","ESCUELA BENITO CEREZO","AGUADILLA","AGUADILLA","CARR. 458, KM 0.1, (INT. 107) AL LADO DE LA URB. MARBELLA, AGUADILLA, PR 00690","18.4583714891","-67.1548670269","(18.458371, -67.154867)"
"1260","EDIFICIO LOTERÍA DE P.R.","SAN JUAN","ADMINISTRADOR&FA","AVE. CHARDÓN, HATO REY, SAN JUAN, P.R.","18.4257208362","-66.06189611","(18.425721, -66.061896)"
"8699","ESCUELA PAUL G. MILLER","TRUJILLO ALTO","CAROLINA","Carr. 852 Km. 4.5, Bo. Quebrada Grande, Trujillo Alto, P.R.","18.3139077547","-65.9666916798","(18.313908, -65.966692)"
"4220","TRIBUNAL DISTRITO","COMERÍO","BAYAMÓN","CALLE GEORGETTI NÚM. 16, COMERÍO, P.R.","18.2221342868","-66.2259763896","(18.222134, -66.225976)"
"8474","ESCUELA NUEVA TALANTE","MAUNABO","GUAYAMA","Sector Talante, Maunabo, P. R. 00707","18.0096966258","-65.9021960518","(18.009697, -65.902196)"
"8388","ESCUELA BARRIO LIRIOS","JUNCOS","HUMACAO","Entre Res. Anturio López y Res. Público Narciso Barona, Juncos, PR","18.2267906806","-65.9298442958","(18.226791, -65.929844)"
"8335","ESCUELA COLINAS DEL OESTE","HORMIGUEROS","MAYAGUEZ","Carr. 309 Km. 1.9 Int. Bo. Guanajibo, Hormigueros, P. R.","18.1391600016","-67.1327033343","(18.13916, -67.132703)"
"8102","ESCUELA LUIS MUÑOZ RIVERA","BARRANQUITAS","BAYAMÓN","CALLE MUÑOZ RIVERA 14, BARRANQUITAS, P.R. 00794","18.1862637757","-66.307701045","(18.186264, -66.307701)"
"8722","ESCUELA ALMIRANTE NORTE","VEGA BAJA","ARECIBO","Carr. 160 Km. 4.3 Bo. Almirante Norte, Vega Baja","18.4087200951","-66.3676105179","(18.40872, -66.367611)"
"2751","CENTRO GUBERNAMENTAL","YABUCOA","HUMACAO","CALLE CATALINA MORALES, YABUCOA, P.R.","18.0475299991","-65.8806299983","(18.04753, -65.88063)"
"2700","CENTRO GUBERNAMENTAL","UTUADO","ARECIBO","CARR. 123, CALLE CENTRO GUBERNAMENTAL, DESPUES DE ESTACIÓN SHELL, FRENTE A COMANDANCIA, UTUADO, P.R.","18.2675800012","-66.7126199985","(18.26758, -66.71262)"
"2490","CENTRO GUBERNAMENTAL","MOCA","AGUADILLA","CALLE BALDORIOTY DE CASTRO, MOCA, P.R.","18.3932100011","-67.1119200016","(18.39321, -67.11192)"
"8051","ESCUELA FEDERICO DEGETAU","AIBONITO","CAGUAS","AVE. CAPITÁN WHEELER, CALLE JULIO CINTRÓN, AIBONITO, PR  00705","18.1421816691","-66.2626820016","(18.142182, -66.262682)"
"8919","ESCUELA RIVERVIEW","BAYAMÓN","BAYAMÓN","Calle 7 Bloque F, Urb.Riverview, Bayamón, P.R.","18.4160429601","-66.171788572","(18.416043, -66.171789)"
"8331","ESCUELA SECTOR VERDÚM","HORMIGUEROS","MAYAGUEZ","Calle Comercio Zona Industrial Urb. Verdúm, Hormigueros, P.R.","18.1366378408","-67.122746613","(18.136638, -67.122747)"
"8728","ESCUELA ALTURAS DE VEGA BAJA","VEGA BAJA","ARECIBO  ","Calle S, Esq. Calle T, Urb.Alturas de Vega Baja","18.4341646377","-66.4021019568","(18.434165, -66.402102)"
"8592","ESCUELA PALMER","RÍO GRANDE","CAROLINA","Carr. 955 Km. 4.8 Barrio Palmer, Río Grande, PR 00745","18.3691183496","-65.7786963887","(18.369118, -65.778696)"
"8966","ESCUELA JARDS. DEL CARIBE","PONCE","PONCE","Urb. Jardines del Caribe, PO Box 10685, Ponce, PR 00732-0685","18.014979422","-66.6545085348","(18.014979, -66.654509)"
"8087","ESCUELA NATIVIDAD RODRÍGUEZ","ARROYO","GUAYAMA","Carr. PR-178 Km. 2.9 Bo. Guasimas, Arroyo, P. R.  00761","17.9748427241","-66.0686168301","(17.974843, -66.068617)"
"1120","CENTRO GUBERNAMENTAL ROBERTO SÁNCHEZ VILELLA","MINILLAS","ADMINISTRADOR&FA","AVE. DE DIEGO, PARADA 22 SANTURCE, P.R.","18.4490448374","-66.067434268","(18.449045, -66.067434)"
"4700","TRIBUNAL DISTRITO","UTUADO","ARECIBO","AVE. RIVAS DOMINICHI, CARRETERA 111 DESPUES DEL CORREO Y ANTES DE ESC. JUDITH VIVAS, UTUADO, P.R.","18.2684490166","-66.7011351008","(18.268449, -66.701135)"
"8692","ESCUELA LAS CUEVAS","TRUJILLO ALTO","CAROLINA","Carr. 848 Km. 0.3 Bo. Las Cuevas, Trujillo Alto, P.R.","18.372639234","-66.0118793648","(18.372639, -66.011879)"
"8124","ESCUELA SEVERO COLBERG RAMÍREZ","CABO ROJO","MAYAGUEZ","Carretera 102 Km 19.4, Ave. Pedro Albizu Campos, frente al Parque Tut Mendoza, Cabo Rojo, P.R.","18.0871518924","-67.1527115459","(18.087152, -67.152712)"
"8595","ESCUELA URBANA RÍO GRANDE","RÍO GRANDE","CAROLINA","Carr. #3, Int. 956, Bo. Guzmán Abajo, Río Grande, PR","18.3748204044","-65.8273805735","(18.37482, -65.827381)"
"2600","CENTRO GUBERNAMENTAL","SABANA GRANDE","MAYAGUEZ","CALLE 103 KM 1.2 SABANA GRANDE, P.R.","18.0782300027","-66.9639700021","(18.07823, -66.96397)"
"8344","ESCUELA JUAN DE DIOS LÓPEZ","HUMACAO","HUMACAO","Bo. Mariana 2 Km. 2.2  Carr. 904, Humacao, PR","18.134432997","-65.8434335686","(18.134433, -65.843434)"
"8757","ESCUELA BO. LIMONES","YABUCOA","HUMACAO","Calle 18 Barrio Limones, Carr. 902, Yabucoa, P.R.","18.0765358612","-65.8944626001","(18.076536, -65.894463)"
"8307","ESCUELA SANTIAGO IGLESIAS","GUAYNABO","BAYAMÓN","Calle José Torres Cintrón, Esq. Ferrer Urb. Santiago Iglesias Pantín, Guaynabo, PR  00921","18.3803274174","-66.1016114243","(18.380327, -66.101611)"
"8621","ESCUELA LAURA MERCADO","SAN GERMAN","MAYAGUEZ","Calle Néstor Torres Poblado Rosario, San Germán, P.R.","18.1649459739","-67.078260144","(18.164946, -67.07826)"
"4590","TRIBUNAL DISTRITO - DESOCUPADO","RIO GRANDE","CAROLINA","CALLE DEL CARMEN FINAL, RÍO GRANDE, P.R.","18.3792878632","-65.830467332","(18.379288, -65.830467)"
"8632","ESCUELA BERWIND","SAN JUAN","CAROLINA","Calle H.  Jardines de  Berwind, Río Piedras, P.R.","18.4022814898","-66.0126720628","(18.402281, -66.012672)"
"2740","CENTRO GUBERNAMENTAL","VILLALBA","PONCE","URB. LA VEGA CARRETERA 151, VILLALBA, P.R.","18.1281495009","-66.4888189542","(18.12815, -66.488819)"
"8610","ESCUELA SUPERIOR NUEVA","SALINAS","GUAYAMA","Carr. 3  Km. 157.4 Sector Godreau, Salinas, P.R. 00751","17.9732203336","-66.2816500008","(17.97322, -66.28165)"
"8343","ESCUELA VOCACIONAL","HUMACAO","HUMACAO","Urb. Industrial Cataño Calle A Bo. Cataño, Humacao, PR","18.1405974098","-65.8229672605","(18.140597, -65.822967)"
"3500","CUARTEL DE LA POLICÍA","MOROVIS","ARECIBO","CARR. #155, KM. 48.2 MOROVIS, P.R.","18.3295764078","-66.4062810012","(18.329576, -66.406281)"
"8833","ESCUELA MEDIANÍA ALTA","LOÍZA","CAROLINA","Calle 187 Km. 6.5, Bo. Medianía Alta, Loíza, P.R.","18.4258456687","-65.8425620015","(18.425846, -65.842562)"
"8377","ESCUELA JUANA DÍAZ","JUANA DÍAZ","PONCE","Calle La Cruz Interior  Apt. 982, Juana Díaz, PR 00795","18.0465900007","-66.504069333","(18.04659, -66.504069)"
"3070","COMANDANCIA DE LA POLICÍA","ARECIBO    ","ARECIBO","AVENIDA DE HOSTOS, ARECIBO, P.R.","18.470279425","-66.7257353133","(18.470279, -66.725735)"
"3670","CUARTEL DE LA POLICÍA","TOA ALTA","BAYAMÓN","BO. CONTORNO, NARANJITO, P.R.","18.3860260011","-66.2526550177","(18.386026, -66.252655)"
"8691","ESCUELA ANDRÉS VALCÁRCEL","TRUJILLO ALTO","CAROLINA","Calle Andrés Valcárcel Final, Trujillo Alto, P.R.","18.3528554042","-66.0065447433","(18.352855, -66.006545)"
"8597","ESCUELA CASIANO CEPEDA","RÍO GRANDE","CAROLINA","Carr. 959 Km. 2.0, Bo. Ciénaga Baja, Río Grande, P.R.","18.3608696132","-65.8538831486","(18.36087, -65.853883)"
"8837","ESCUELA JESUSA VIZCARRONDO","LOÍZA","CAROLINA","Carr. 187 Km. 7.2 Bo. Medianía Baja Loíza, P. R.","18.426463672","-65.8491582765","(18.426464, -65.849158)"
"8202","ESCUELA RABANAL CIDRA","CIDRA","CAGUAS","Carr. 173 Km. 7.9, Bo. Rabanal, Cidra, P.R.  00739","18.1619866687","-66.191923333","(18.161987, -66.191923)"
"8855","ESCUELA BO. JACAGUAS","JUANA DÍAZ","PONCE","Carr. 14 Ponce, Bo. Jacaguas, Juana Díaz, P.R.","18.0536436673","-66.5225799996","(18.053644, -66.52258)"
"8991","ESCUELA   VILLA LOS SANTOS COMERCIO  ","  ARECIBO  ","  ARECIBO  ","Calle 14 Final Urb. Villa Los Santos Arecibo, PR","18.4630549476","-66.7398018386","(18.463055, -66.739802)"
"8149","ESCUELA LUIS FELIPE RODRÍGUEZ","CAMUY","AGUADILLA","CARR. 483, KM 4.4, SEC. EL CALVARIO, BO. PIEDRA GORDA, CAMUY, PR 00627","18.4326790991","-66.8916522983","(18.432679, -66.891652)"
"8161","ESCUELA BO. PALMAS","CATAÑO","BAYAMÓN","Ave. Flor del Valle Final, Urb. Las Vegas, Cataño, P.R.","18.4353676569","-66.1472512215","(18.435368, -66.147251)"
"3484","COMANDANCIA DE LA POLICÍA","MAYAGUEZ","MAYAGUEZ","AVE. CORAZONES, ESQUINA P.R. #2, BO. SABALOS, MAYAGUEZ, P.R.","18.1741992341","-67.1462499264","(18.174199, -67.14625)"
"4110","CENTRO JUDICIAL","BAYAMÓN ","ADMINISTRADOR&FA","CARRETERA NÚM. 2 FRENTE RESIDENCIAL VIRGILIO DÁVILA AL LADO COLISEO RUBÉN RODRÍGUEZ Y EL CENTRO COMERCIAL SANTA ROSA, BAYAMÓN, P.R. P.O. BOX 55455 STATION 1, BAYAMÓN, P.R. 00960","18.3949149608","-66.1492521274","(18.394915, -66.149252)"
"8283","ESCUELA SUP. VOC. GUAYAMA","GUAYAMA","GUAYAMA","Carr. PR-54 Bo. Algarrobo, Guayama, P.R. 00784","17.9725699985","-66.0955066649","(17.97257, -66.095507)"
"2290","CENTRO GUBERNAMENTAL","GUAYANILLA","PONCE","CALLE LUIS MUÑOZ RIVERA, GUAYANILLA, P.R.","18.0157726592","-66.7888934111","(18.015773, -66.788893)"
"8511","ESCUELA EUGENIO BRAC ","NAGUABO","HUMACAO","Calle Antonio Ríos Esq. Vizcarrondo, Naguabo, P.R.","18.209823018","-65.7335481959","(18.209823, -65.733548)"
"8022","ESCUELA ZOILO CAJIGAS SOTOMAYOR","AGUADA","AGUADILLA","CALLE MANUEL RUIZ GONZALEZ, URB. MONTEMAR, AGUADA, PR 00602","18.3825293327","-67.1895246658","(18.382529, -67.189525)"
"8761","ESCUELA URBANA","YAUCO","PONCE","Carr. 368 Int. Carr. 128, Yauco, P.R.","18.0337388749","-66.8594891716","(18.033739, -66.859489)"
"8032","ESCUELA ELADIO J. VEGA","AGUADILLA","AGUADILLA","AVE. YUMET, CARR. HACIA EL PARQUE COLÓN, AGUADILLA, PR 00603","18.4216308734","-67.1558753828","(18.421631, -67.155875)"
"8685","ESCUELA S.U. SEMPRIT ","TOA BAJA","BAYAMÓN","Carr. 866 Km. 3.6 Bo. Sabana Seca, Toa Baja, P.R.","18.4267500605","-66.1858821309","(18.42675, -66.185882)"
"8285","ESCUELA SECUNDARIA BO. PUENTE JOBOS","GUAYAMA","GUAYAMA","Carretera 3 Bo. Puente de Jobos, Guayama, PR 00784","17.9553304221","-66.1616369745","(17.95533, -66.161637)"
"8775","ESCUELA   SABANA HOYOS  ","  ARECIBO  ","  ARECIBO  ","P.O. Box 717 Sabana Hoyos, P. R.  00688 / Carr. 639 Km. 3 Bo. Sabana Hoyos, Arecibo","18.4086822521","-66.6063681704","(18.408682, -66.606368)"
"8515","ESCUELA URBANA","NAGUABO","HUMACAO","Calle Buenos Aires, Naguabo, P.R.","18.2082999656","-65.7369356719","(18.2083, -65.736936)"
"3690","CUARTEL DE LA POLICÍA","TRUJILLO ALTO","CAROLINA","CARR. 181, CALLE MUÑOZ RIVERA #2, TRUJILLO ALTO, P.R.","18.3565266029","-66.0051290564","(18.356527, -66.005129)"
"8303","ESCUELA VOC. GUAYNABO","GUAYNABO","BAYAMÓN","Carr. 169 Bo. Los Frailes Guaynabo, P.R.","18.3529468412","-66.1095542402","(18.352947, -66.109554)"
"8347","ESCUELA VERDE MAR","HUMACAO","HUMACAO","Calle 43 Esquina 28 Urb. Verdemar, Punta Santiago, Humacao, PR","18.1610022636","-65.75978994","(18.161002, -65.75979)"
"8993","ESCUELA   URBANA  ","  ARECIBO  ","  ARECIBO  ","Carr. 653 Km. 1.5  - Bo. Hato Abajo Sector Barranca,  Arecibo","18.4657873294","-66.7469249188","(18.465787, -66.746925)"
"2070","CENTRO GUBERNAMENTAL","ARECIBO","ARECIBO","AVE. CEDEÑO, FRENTE AL CENTRO COMERCIAL PUEBLO XTRA, ARECIBO, P.R.","18.4708099985","-66.7255600014","(18.47081, -66.72556)"
"3180","CUARTEL DE LA POLICÍA","CEIBA","HUMACAO","AVE. LAURO PIÑEIRO, ESQ. CARLOS FIGUEROA, CEIBA, P.R.","18.2610815141","-65.6478232558","(18.261082, -65.647823)"
"4450","TRIBUNAL DISTRITO","MANATÍ","ARECIBO","CARRETERA NÚM. 2 KM. 48.5 AL LADO DEL CUARTEL DE POLICÍA, OROCOVIS, P.R.","18.4319365701","-66.4823429303","(18.431937, -66.482343)"
"4760","TRIBUNAL DISTRITO","YAUCO","PONCE","CALLE 65 INFANTERÍA, YAUCO, P.R.","18.0337342291","-66.852883673","(18.033734, -66.852884)"
"8406","ESCUELA JOSEFINA LINARES","LARES","AGUADILLA","Carr. 111 Km. 21.1, Bo. Buenos Aires, Lares, P. R.","18.2909505022","-66.8381805432","(18.290951, -66.838181)"
"8604","ESCUELA DÁVID ANTONGIORGI CORDOBA","SABANA GRANDE","MAYAGUEZ","Carr. 121 Km. 5.4, Sabana Grande, PR","18.0397369411","-66.9399003949","(18.039737, -66.9399)"
"3561","ESTACIÓN POLICÍA SECTOR CLAUSEL","PONCE","PONCE","CALLE VILLA, ESQ. CALLE CENTRAL, BO. CLAUSELL, PONCE, P.R.","18.0102267743","-66.6293564053","(18.010227, -66.629356)"
"8255","ESCUELA LUIS MUÑOZ RIVERA","DORADO","BAYAMÓN","Bo.  Mameyal Ave. Pedro Albizú Campos, Dorado, P.R.","18.4746245045","-66.2662438672","(18.474625, -66.266244)"
"8794","ESCUELA BELLAS ARTES ERNESTO RAMOS ANTONINI","MAYAGUEZ","MAYAGUEZ","BOULEVARD EDUARDO BAEZ GARCÍA, MAYAGUEZ, PR","18.1977958586","-67.139902317","(18.197796, -67.139902)"
"3580","CUARTEL DE LA POLICÍA","RINCÓN","AGUADILLA","CALLE NUEVA, RINCÓN, P.R. ","18.3379574844","-67.2502601201","(18.337957, -67.25026)"
"8113","ESCUELA CACIQUE AGUEYBANA","BAYAMÓN","BAYAMÓN","CALLE 61, ESQ. SIERRA BAYAMÓN, BAYAMON, PR","18.4068450923","-66.171425939","(18.406845, -66.171426)"
"8342","ESCUELA VILLA HUMACAO","HUMACAO","HUMACAO","Calle 6, Urb. Villa Humacao, Humacao, PR","18.1417841699","-65.8000599101","(18.141784, -65.80006)"
"8378","ESCUELA JUANA DÍAZ","JUANA DÍAZ","PONCE","Calle Mariano Abril Apt. 3500 Ste 155, Juana Díaz, PR 00795","18.0509797976","-66.5073388426","(18.05098, -66.507339)"
"8067","ESCUELA CARMEN CASSASUS","AÑASCO","MAYAGUEZ","Carretera 402, Bo. Humata, Añasco, P.R.","18.2870087101","-67.1321609421","(18.287009, -67.132161)"
"8311","ESCUELA URBANA","GURABO","CAGUAS","Carr. 941, Bo Jaguas, Calle San Antonio (Final), Gurabo, PR  00778","18.2569410021","-65.9740149995","(18.256941, -65.974015)"
"2640","CENTRO GUBERNAMENTAL","SAN LORENZO","CAGUAS","CALLE LUIS MUÑOZ RIVERA FINAL, SAN LORENZO, P.R.","18.1855199999","-65.9626099977","(18.18552, -65.96261)"
"8943","ESCUELA VILLA FONTANA","CAROLINA","CAROLINA","Ave. Sánchez Osorio, Urb. Villa Fontana, Carolina, P.R.","18.3999870299","-65.9774524812","(18.399987, -65.977452)"
"3250","CUARTEL DE LA POLICÍA","DORADO","BAYAMÓN","CARR. #693, KM. 7.1, DORADO, P.R.","18.4616455226","-66.270579812","(18.461646, -66.27058)"
"1070","CENTRO JUDICIAL","SAN JUAN","ADMINISTRADOR&FA","AVE. MUÑOZ RIVERA, ESQ. COLL Y TOSTE, HATO REY, SAN JUAN, P.R.","18.411886715","-66.0562268725","(18.411887, -66.056227)"
"8028","ESCUELA JUANA ROSARIO (ANTES ARSENIO MARTÍNEZ)","AGUADA","AGUADILLA","AVE. NATIVO ALERS, DESVÍO SUR, AGUADA, PR 00602","18.375980631","-67.1851768466","(18.375981, -67.185177)"
"8132","ESCUELA VILLAS DE CASTRO","CAGUAS","CAGUAS","Calle J-11, Urb. Villas de Castro, Caguas, PR  00725","18.216578333","-66.009748334","(18.216578, -66.009748)"
"8481","ESCUELA REHABILITACIÓN SÁBALOS","MAYAGÜEZ","MAYAGÜEZ","Calle Post Interior Barrio Sábalos, Mayagüez, P.R.","18.1845493615","-67.1447783511","(18.184549, -67.144778)"
"8708","ESCUELA URBANA","UTUADO","ARECIBO","Carr. 111   Km. 1.7, Ave. Rivas Dominichi, Utuado","18.2669676325","-66.695518588","(18.266968, -66.695519)"
"1540","CUARTEL DE LA POLICÍA-PTO. NUEVO","SAN JUAN","ADMINISTRADOR&FA","AVE. FRANKLIN DELANO ROOSEVELT PUERTO NUEVO, HATO REY, SAN JUAN, P.R.","18.4133646478","-66.0857478228","(18.413365, -66.085748)"
"3430","CUARTEL DE LA POLICÍA","CANOVANAS","CAROLINA","CALLE CORCHADO FINAL, CANÓVANAS, P.R.","18.3779004692","-65.8990357822","(18.3779, -65.899036)"
"4120","TRIBUNAL DISTRITO","CABO ROJO","MAYAGUEZ","CALLE JOSÉ DE DIEGO, CABO ROJO, P.R.","18.0899241092","-67.1457047013","(18.089924, -67.145705)"
"2040","CENTRO GUBERNAMENTAL","AGUAS BUENAS","CAGUAS","CALLE SGTO. RAMÓN L. REYES ROSA, AGUAS BUENAS, P.R.","18.2572025935","-66.1067223804","(18.257203, -66.106722)"
"3710","CUARTEL DE LA POLICÍA","VEGA ALTA","ARECIBO","CALLE MUÑOZ RIVERA, VEGA ALTA , P.R.","18.4125273944","-66.3246968448","(18.412527, -66.324697)"
"8082","ESCUELA BO. PITAHAYA","ARROYO","GUAYAMA","Carr. 753 Km. 02.2, Bo. Pitahaya, Arroyo, P.R. 00714","17.992148863","-66.0548906999","(17.992149, -66.054891)"
"8645","ESCUELA CIUDAD MASSÓ","SAN LORENZO","CAGUAS","Carretera 9929, Km. 0, Hm. 2, Bo Florida, San Lorenzo, PR  00754","18.1879283347","-65.9571450004","(18.187928, -65.957145)"
"8923","ESCUELA JARDINES DE CAPARRA","BAYAMÓN","BAYAMÓN"," Calle 21  y Marginal, Urb. Jardines de Caparra, Bayamón, P.R.","18.3947933337","-66.1265571037","(18.394793, -66.126557)"
"8086","ESCUELA ADALBERTO SÁNCHEZ MORALES","ARROYO","GUAYAMA","Carr. 753 Km. 1. 9, Bo. Ancones, Arroyo / Postal:  Box 449, Arroyo, PR 00714","17.989628595","-66.053268828","(17.989629, -66.053269)"
"8321","ESCUELA   LUIS MELÉNDEZ  ","  HATILLO  ","  ARECIBO  ","P. O. Box 69001 Suite 275 Hatillo, P. R.  00659 / Carr 130 Int. Carr. 129 Bo. Campo Alegre, Hatillo                            ","18.4073490409","-66.7763215375","(18.407349, -66.776322)"
"8373","ESCUELA GUAYABAL","JUANA DÍAZ","PONCE","Carr. 149 Km. 6 Bo. Guayabal Apt. 1796, Juana Díaz, P.R. 00795","18.0767333324","-66.5001666663","(18.076733, -66.500167)"
"8996","ESCUELA   LOS LLANOS  ","  ARECIBO  ","  ARECIBO  ","Calle 2 Sector Los Llanos, Bo. Santana, Arecibo","18.4418695089","-66.6721363277","(18.44187, -66.672136)"
"8951","ESCUELA MARTÍN GONZÁLEZ","CAROLINA","CAROLINA","Ave. C Esq. 46, Urb. Metrópolis, Carolina, P.R.","18.3619188303","-65.9860707644","(18.361919, -65.986071)"
"2340","CENTRO GUBERNAMENTAL","HUMACAO","HUMACAO","45 CRUZ ORTIZ STELLA, HUMACAO, P.R.","18.1517247769","-65.8247867058","(18.151725, -65.824787)"
"3135","COMANDANCIA DE LA POLICÍA","CAGUAS","CAGUAS","AVE. JOSÉ MERCADO, INTERSECCIÓN CALLE CRISTÓBAL COLÓN, CAGUAS, PR","18.2305961407","-66.0388100916","(18.230596, -66.03881)"
"4640","TRIBUNAL DISTRITO","SAN LORENZO","CAGUAS","AVE. LUIS MUÑOZ RIVERA, FINAL, SAN LORENZO, P.R. (PO BOX 1293)","18.185206371","-65.96326862","(18.185206, -65.963269)"
"2120","CENTRO GUBERNAMENTAL","CABO ROJO","MAYAGUEZ","CALLE JOSÉ DE DIEGO, CABO ROJO, P.R.","18.0901299993","-67.1453399991","(18.09013, -67.14534)"
"8707","ESCUELA ANGELES","UTUADO","ARECIBO","Carr. 602 Km. 0.7,  Bo. Angeles, Utuado","18.2842057056","-66.8032168836","(18.284206, -66.803217)"
"3590","CUARTEL DE LA POLICÍA","RÍO GRANDE","CAROLINA","CALLE DEL CARMEN, RÍO GRANDE, P.R.","18.379101236","-65.8308534854","(18.379101, -65.830853)"
